Date,Open,High,Low,Close,Adj Close,Volume,log RO,log RH,log RL,log RC
10/21/1988,1.473214,1.491071,1.455357,1.464286,0.094443,30900800,0.030771765,0.002998312,0.018576587,-0.012121262
10/24/1988,1.473214,1.473214,1.415179,1.428571,0.092139,33790400,0,-0.012048245,-0.027995206,-0.024693108
10/25/1988,1.4375,1.4375,1.419643,1.424107,0.091851,21296800,-0.024540915,-0.024540915,0.003149407,-0.003129693
10/26/1988,1.428571,1.428571,1.375,1.401786,0.090412,47180000,-0.00623085,-0.00623085,-0.0319517,-0.015797813
10/27/1988,1.383929,1.401786,1.366071,1.392857,0.089836,35921200,-0.031748089,-0.018927506,-0.006514995,-0.006390104
10/28/1988,1.392857,1.410714,1.375,1.375,0.088684,21120400,0.006430478,0.006348821,0.006514995,-0.012903302
10/31/1988,1.383929,1.383929,1.339286,1.379464,0.088972,60726400,-0.006430478,-0.019169404,-0.026317095,0.003241287
11/1/1988,1.375,1.383929,1.348214,1.357143,0.087532,35924000,-0.006472824,0,0.006644117,-0.016313263
11/2/1988,1.366071,1.366071,1.3125,1.330357,0.085805,52130400,-0.006514995,-0.012987819,-0.026847038,-0.019934428
11/3/1988,1.330357,1.339286,1.3125,1.325893,0.085517,60614400,-0.026491409,-0.0198021,0,-0.003361133
11/4/1988,1.3125,1.357143,1.3125,1.348214,0.086956,38449600,-0.013513612,0.013245119,0,0.016694559
11/7/1988,1.330357,1.348214,1.321429,1.339286,0.08638,42520800,0.013513612,-0.006601001,0.006780011,-0.006644117
11/8/1988,1.339286,1.383929,1.334821,1.375,0.088684,38631600,0.006689309,0.026145802,0.010083474,0.026317095
11/9/1988,1.366071,1.40625,1.357143,1.401786,0.090412,50430800,0.0198021,0.016000032,0.016584554,0.019293407
11/10/1988,1.410714,1.419643,1.392857,1.410714,0.090987,24978800,0.032157223,0.009478845,0.025975279,0.006348821
11/11/1988,1.392857,1.415179,1.375,1.375,0.088684,27171200,-0.012738926,-0.003149407,-0.012903302,-0.025642228
11/14/1988,1.383929,1.392857,1.366071,1.388393,0.089548,21308000,-0.006430478,-0.015898991,-0.006514995,0.009693232
11/15/1988,1.392857,1.401786,1.383929,1.392857,0.089836,20000400,0.006430478,0.006390104,0.012987819,0.00321007
11/16/1988,1.392857,1.401786,1.348214,1.357143,0.087532,36960000,0,0,-0.026145802,-0.025975279
11/17/1988,1.357143,1.375,1.357143,1.366071,0.088108,19885600,-0.025975279,-0.019293407,0.006601001,0.006556982
11/18/1988,1.375,1.375,1.357143,1.357143,0.087532,14397600,0.013071976,0,0,-0.006556982
11/21/1988,1.339286,1.348214,1.294643,1.308036,0.091076,55476400,-0.026317095,-0.019672978,-0.047146773,-0.036854979
11/22/1988,1.303571,1.316964,1.285714,1.290179,0.089832,37046800,-0.027029214,-0.023451666,-0.006920775,-0.013745807
11/23/1988,1.276786,1.321429,1.267857,1.316964,0.091697,46998000,-0.020761439,0.003384639,-0.013986132,0.020548119
11/25/1988,1.294643,1.3125,1.285714,1.303571,0.090765,12073600,0.013888999,-0.006780011,0.013986132,-0.010221666
11/28/1988,1.303571,1.3125,1.285714,1.303571,0.090765,34840400,0.00687244,0,0,0
11/29/1988,1.303571,1.3125,1.285714,1.3125,0.091387,23167200,0,0,0,0.006826294
11/30/1988,1.3125,1.357143,1.3125,1.34375,0.093562,41960800,0.006826294,0.033448039,0.020619509,0.023530497
12/1/1988,1.348214,1.392857,1.339286,1.383929,0.09636,53040400,0.026847038,0.025975279,0.020202921,0.029462342
12/2/1988,1.366071,1.424107,1.357143,1.401786,0.097603,83428800,0.013157983,0.022187917,0.013245119,0.012820583
12/5/1988,1.410714,1.428571,1.383929,1.410714,0.098225,38603600,0.032157223,0.003129693,0.0195448,0.006348821
12/6/1988,1.401786,1.419643,1.392857,1.410714,0.098225,26233200,-0.006348821,-0.006269212,0.006430478,0
12/7/1988,1.392857,1.410714,1.383929,1.40625,0.097914,24533600,-0.006390104,-0.006309472,-0.006430478,-0.003169372
12/8/1988,1.401786,1.401786,1.383929,1.397321,0.097293,14865200,0.006390104,-0.006348821,0,-0.006369755
12/9/1988,1.401786,1.410714,1.383929,1.397321,0.097293,11239200,0,0.006348821,0,0
12/12/1988,1.401786,1.410714,1.375,1.375,0.095738,29470000,0,0,-0.006472824,-0.016103101
12/13/1988,1.375,1.383929,1.366071,1.383929,0.09636,30637600,-0.019293407,-0.019169404,-0.006514995,0.006472824
12/14/1988,1.375,1.428571,1.375,1.419643,0.098847,48325200,0,0.031748089,0.006514995,0.025478876
12/15/1988,1.428571,1.446429,1.401786,1.410714,0.098225,28142800,0.038220913,0.012423116,0.019293407,-0.006309472
12/16/1988,1.410714,1.446429,1.401786,1.433036,0.099779,45872400,-0.012578685,0,0,0.015699311
12/19/1988,1.4375,1.464286,1.428571,1.455357,0.101333,58581600,0.018809534,0.012269991,0.018927506,0.015455961
12/20/1988,1.464286,1.482143,1.450893,1.464286,0.101955,68546800,0.018462258,0.012121262,0.015504585,0.00611652
12/21/1988,1.464286,1.5,1.464286,1.491071,0.10382,60491200,0,0.011976095,0.009188523,0.018126902
12/22/1988,1.491071,1.5,1.455357,1.464286,0.101955,26507600,0.018126902,0,-0.00611652,-0.018126902
12/23/1988,1.464286,1.477679,1.464286,1.46875,0.102266,10239600,-0.018126902,-0.014992495,0.00611652,0.003043947
12/27/1988,1.464286,1.482143,1.446429,1.446429,0.100712,14996800,0,0.0030164,-0.012269991,-0.015313939
12/28/1988,1.446429,1.455357,1.419643,1.4375,0.10009,12885600,-0.012269991,-0.018237782,-0.018692329,-0.006192267
12/29/1988,1.4375,1.455357,1.4375,1.446429,0.100712,29453200,-0.006192267,0,0.012500062,0.006192267
12/30/1988,1.446429,1.473214,1.4375,1.4375,0.10009,20423200,0.006192267,0.012195177,0,-0.006192267
1/3/1989,1.4375,1.446429,1.428571,1.441964,0.100401,25004000,-0.006192267,-0.018348648,-0.00623085,0.00310058
1/4/1989,1.455357,1.504464,1.446429,1.5,0.104442,59987200,0.012345738,0.039338928,0.012423116,0.039459035
1/5/1989,1.5,1.544643,1.473214,1.508929,0.105063,76832000,0.030213877,0.026356127,0.018348648,0.00593502
1/6/1989,1.508929,1.553571,1.508929,1.522321,0.105996,49666400,0.00593502,0.005763336,0.023953719,0.008836016
1/9/1989,1.535714,1.540179,1.508929,1.535714,0.106928,19826800,0.017595292,-0.008657509,0,0.008759276
1/10/1989,1.517857,1.53125,1.482143,1.522321,0.105996,25830000,-0.011695948,-0.005814248,-0.017911114,-0.008759276
1/11/1989,1.508929,1.517857,1.473214,1.504464,0.104753,39032000,-0.005899344,-0.008784924,-0.006042605,-0.011799455
1/12/1989,1.508929,1.535714,1.5,1.526786,0.106307,37578800,0,0.011695948,0.018018699,0.014728184
1/13/1989,1.526786,1.553571,1.513393,1.544643,0.10755,48476400,0.011764745,0.011560733,0.008889042,0.011627943
1/16/1989,1.544643,1.571429,1.535714,1.5625,0.108794,42148400,0.011627943,0.011429244,0.01464127,0.011494287
1/17/1989,1.544643,1.553571,1.428571,1.441964,0.100401,189151200,0,-0.011429244,-0.072320776,-0.080281029
1/18/1989,1.455357,1.46875,1.410714,1.419643,0.098847,121982000,-0.059541584,-0.056144453,-0.012578685,-0.015600642
1/19/1989,1.446429,1.464286,1.428571,1.446429,0.100712,63996800,-0.006153471,-0.003043947,0.012578685,0.018692329
1/20/1989,1.446429,1.482143,1.4375,1.464286,0.101955,43433600,0,0.012121262,0.00623085,0.012269991
1/23/1989,1.455357,1.473214,1.455357,1.464286,0.101955,45133200,0.006153471,-0.006042605,0.012345738,0
1/24/1989,1.464286,1.491071,1.455357,1.486607,0.103509,55823600,0.00611652,0.012048245,0,0.01512859
1/25/1989,1.491071,1.5,1.464286,1.482143,0.103198,27734000,0.018126902,0.005970454,0.00611652,-0.003007329
1/26/1989,1.455357,1.504464,1.450893,1.491071,0.10382,71316000,-0.024243422,0.00297158,-0.009188523,0.00600564
1/27/1989,1.366071,1.401786,1.294643,1.34375,0.093562,531792800,-0.063312495,-0.070689551,-0.113944247,-0.104030441
1/30/1989,1.34375,1.357143,1.330357,1.334821,0.092941,146624800,-0.016474523,-0.032365383,0.027212346,-0.006667012
1/31/1989,1.330357,1.348214,1.3125,1.348214,0.093873,115088400,-0.010016886,-0.006601001,-0.013513612,0.009983553
2/1/1989,1.348214,1.415179,1.334821,1.401786,0.097603,121889600,0.013333426,0.048475271,0.016863485,0.038966384
2/2/1989,1.410714,1.4375,1.401786,1.419643,0.098847,118372800,0.045315206,0.015649469,0.048949937,0.012658294
2/3/1989,1.428571,1.4375,1.392857,1.401786,0.097603,44727200,0.012578685,0,-0.006390104,-0.012658294
2/6/1989,1.410714,1.410714,1.366071,1.375,0.095738,29184400,-0.012578685,-0.018809534,-0.019418297,-0.019293407
2/7/1989,1.366071,1.401786,1.366071,1.392857,0.096982,41288800,-0.032157223,-0.006348821,0,0.012903302
2/8/1989,1.392857,1.410714,1.357143,1.366071,0.095117,39253200,0.019418297,0.006348821,-0.006556982,-0.019418297
2/9/1989,1.366071,1.392857,1.357143,1.366071,0.095117,40202400,-0.019418297,-0.012738926,0,0
2/10/1989,1.366071,1.366071,1.321429,1.330357,0.09263,87085600,0,-0.019418297,-0.026668028,-0.026491409
2/13/1989,1.3125,1.330357,1.3125,1.321429,0.092008,58797200,-0.040005021,-0.026491409,-0.006780011,-0.0067336
2/14/1989,1.316964,1.321429,1.258929,1.276786,0.0889,222894000,0.003395372,-0.0067336,-0.041672356,-0.034367744
2/15/1989,1.276786,1.294643,1.267857,1.294643,0.090143,82656000,-0.030983105,-0.020478745,0.007066714,0.013888999
2/16/1989,1.294643,1.330357,1.285714,1.299107,0.090454,63924000,0.013888999,0.027212346,0.013986132,0.003442124
2/17/1989,1.294643,1.321429,1.294643,1.3125,0.099008,29212400,0,-0.0067336,0.006920775,0.01025661
2/21/1989,1.316964,1.348214,1.3125,1.339286,0.101028,47639200,0.017094106,0.020067027,0.013698734,0.020202921
2/22/1989,1.330357,1.339286,1.303571,1.3125,0.099008,59581200,0.01011824,-0.006644117,-0.006826294,-0.020202921
2/23/1989,1.303571,1.321429,1.294643,1.3125,0.099008,23842000,-0.020339906,-0.013422909,-0.00687244,0
2/24/1989,1.321429,1.321429,1.285714,1.285714,0.096987,38032400,0.013606305,0,-0.006920775,-0.020619509
2/27/1989,1.285714,1.303571,1.276786,1.303571,0.098334,28980000,-0.027399521,-0.013606305,-0.006968223,0.013793216
2/28/1989,1.303571,1.3125,1.285714,1.294643,0.097661,44004800,0.013793216,0.006826294,0.006968223,-0.00687244
3/1/1989,1.294643,1.303571,1.267857,1.285714,0.096987,42532000,-0.00687244,-0.006826294,-0.013986132,-0.006920775
3/2/1989,1.276786,1.294643,1.241071,1.25,0.094293,94082800,-0.013888999,-0.00687244,-0.021353357,-0.028170655
3/3/1989,1.258929,1.258929,1.214286,1.241071,0.09362,96944400,-0.014084623,-0.027973622,-0.021818467,-0.007168835
3/6/1989,1.25,1.28125,1.232143,1.267857,0.09564,42128800,-0.007117808,0.017574804,0.01459868,0.021353357
3/7/1989,1.267857,1.285714,1.25,1.276786,0.096314,65172800,0.014184522,0.003478042,0.014388622,0.007017909
3/8/1989,1.272321,1.294643,1.258929,1.258929,0.094967,54073600,0.003514718,0.006920775,0.007117808,-0.014084623
3/9/1989,1.258929,1.276786,1.232143,1.232143,0.092946,33359200,-0.010581432,-0.013888999,-0.02150643,-0.02150643
3/10/1989,1.232143,1.25,1.223214,1.25,0.094293,25678800,-0.02150643,-0.021202431,-0.007273109,0.014388622
3/13/1989,1.25,1.267857,1.241071,1.25,0.094293,32776800,0.014388622,0.014184522,0.014492896,0
3/14/1989,1.25,1.267857,1.245536,1.258929,0.094967,40485200,0,0,0.003591243,0.007117808
3/15/1989,1.258929,1.267857,1.241071,1.25,0.094293,22514800,0.007117808,0,-0.003591243,-0.007117808
3/16/1989,1.25,1.267857,1.232143,1.258929,0.094967,48059200,-0.007117808,0,-0.007219787,0.007117808
3/17/1989,1.232143,1.276786,1.214286,1.245536,0.093956,59281600,-0.014388622,0.007017909,-0.01459868,-0.0106954
3/20/1989,1.25,1.258929,1.232143,1.245536,0.093956,45362800,0.014388622,-0.014084623,0.01459868,0
3/21/1989,1.267857,1.267857,1.241071,1.245536,0.093956,32048800,0.014184522,0.007066714,0.007219787,0
3/22/1989,1.223214,1.241071,1.205357,1.209821,0.091262,36212400,-0.035846253,-0.021353357,-0.029198928,-0.029093545
3/23/1989,1.214286,1.232143,1.205357,1.227679,0.092609,29727600,-0.007325571,-0.007219787,0,0.01465298
3/27/1989,1.223214,1.232143,1.196429,1.205357,0.090926,37914800,0.007325571,0,-0.007434502,-0.018349606
3/28/1989,1.214286,1.232143,1.214286,1.214286,0.091599,35313600,-0.007325571,0,0.014814963,0.007380461
3/29/1989,1.214286,1.232143,1.214286,1.223214,0.092273,18600400,0,0,0,0.007325571
3/30/1989,1.223214,1.25,1.214286,1.241071,0.09362,26311600,0.007325571,0.014388622,0,0.014492896
3/31/1989,1.25,1.276786,1.241071,1.272321,0.095977,46337200,0.02166173,0.021202431,0.021818467,0.024868075
4/3/1989,1.267857,1.294643,1.241071,1.25,0.094293,41571600,0.014184522,0.013888999,0,-0.01769924
4/4/1989,1.232143,1.245536,1.209821,1.232143,0.092946,28932400,-0.028573144,-0.038669022,-0.025502302,-0.014388622
4/5/1989,1.232143,1.258929,1.223214,1.25,0.094293,30063600,0,0.0106954,0.011009406,0.014388622
4/6/1989,1.241071,1.290179,1.232143,1.285714,0.096987,39093600,0.007219787,0.024519609,0.007273109,0.028170655
4/7/1989,1.285714,1.339286,1.285714,1.334821,0.100692,88746000,0.03533949,0.037355668,0.042559276,0.037482994
4/10/1989,1.330357,1.357143,1.3125,1.321429,0.099681,33843600,0.034133121,0.013245119,0.020619509,-0.010083474
4/11/1989,1.339286,1.357143,1.321429,1.348214,0.101702,36635200,0.006689309,0,0.006780011,0.020067027
4/12/1989,1.366071,1.401786,1.352679,1.375,0.103722,96978000,0.0198021,0.032365383,0.023373344,0.019672978
4/13/1989,1.383929,1.410714,1.366071,1.375,0.103722,45318000,0.012987819,0.006348821,0.009851666,0
4/14/1989,1.392857,1.401786,1.366071,1.383929,0.104396,30839200,0.006430478,-0.006348821,0,0.006472824
4/17/1989,1.375,1.401786,1.357143,1.401786,0.105743,35036400,-0.012903302,0,-0.006556982,0.012820583
4/18/1989,1.410714,1.446429,1.401786,1.433036,0.1081,140246400,0.025642228,0.031350622,0.032365383,0.022048133
4/19/1989,1.428571,1.486607,1.419643,1.459821,0.110121,106470000,0.012578685,0.027398582,0.012658294,0.018518555
4/20/1989,1.455357,1.482143,1.4375,1.455357,0.109784,44954000,0.018576587,-0.003007329,0.012500062,-0.003062594
4/21/1989,1.446429,1.459821,1.419643,1.433036,0.1081,28792400,-0.006153471,-0.015175188,-0.012500062,-0.015455961
4/24/1989,1.428571,1.4375,1.410714,1.433036,0.1081,27697600,-0.012423116,-0.015408332,-0.006309472,0
4/25/1989,1.428571,1.446429,1.419643,1.428571,0.107764,29044400,0,0.006192267,0.006309472,-0.003120627
4/26/1989,1.428571,1.4375,1.397321,1.419643,0.10709,46533200,0,-0.006192267,-0.0158486,-0.006269212
4/27/1989,1.410714,1.428571,1.392857,1.40625,0.10608,34846000,-0.012578685,-0.00623085,-0.003199799,-0.009478845
4/28/1989,1.401786,1.410714,1.375,1.392857,0.105069,25964400,-0.006348821,-0.012578685,-0.012903302,-0.009569554
5/1/1989,1.375,1.401786,1.375,1.392857,0.105069,20165600,-0.019293407,-0.006348821,0,0
5/2/1989,1.392857,1.4375,1.392857,1.424107,0.107427,53936400,0.012903302,0.025158356,0.012903302,0.022187917
5/3/1989,1.419643,1.455357,1.419643,1.4375,0.108437,55134800,0.019048398,0.012345738,0.019048398,0.009360543
5/4/1989,1.4375,1.473214,1.428571,1.464286,0.110458,47227600,0.012500062,0.012195177,0.006269212,0.018462258
5/5/1989,1.517857,1.526786,1.482143,1.482143,0.111805,115189200,0.054393978,0.035718464,0.03681437,0.012121262
5/8/1989,1.482143,1.508929,1.482143,1.508929,0.113825,51480800,-0.023810458,-0.011764745,0,0.017911114
5/9/1989,1.5,1.535714,1.5,1.517857,0.114499,86693600,0.011976095,0.017595292,0.011976095,0.005899344
5/10/1989,1.535714,1.553571,1.517857,1.544643,0.116519,58609600,0.023530311,0.011560733,0.011834364,0.017493344
5/11/1989,1.544643,1.580357,1.535714,1.566964,0.118203,75236000,0.005797396,0.017094619,0.011695948,0.014347174
5/12/1989,1.589286,1.607143,1.571429,1.607143,0.121234,116785200,0.028492043,0.016807298,0.022989977,0.025318079
5/15/1989,1.598214,1.651786,1.598214,1.642857,0.123928,79475200,0.005601897,0.027399058,0.016901359,0.021978731
5/16/1989,1.642857,1.651786,1.607143,1.620536,0.122244,57167600,0.027550044,0,0.005571313,-0.013679841
5/17/1989,1.616071,1.625,1.607143,1.616071,0.121908,62115200,-0.016438905,-0.016349311,0,-0.002759064
5/18/1989,1.616071,1.625,1.598214,1.598214,0.120561,52813600,0,0,-0.005571313,-0.011111139
5/19/1989,1.598214,1.651786,1.598214,1.633929,0.123255,82692400,-0.011111139,0.016349311,0,0.022100788
5/22/1989,1.633929,1.651786,1.616071,1.642857,0.132007,47600000,0.022100788,0,0.011111139,0.005449256
5/23/1989,1.642857,1.642857,1.616071,1.625,0.130572,33616800,0.005449256,-0.005420327,0,-0.010928984
5/24/1989,1.616071,1.705357,1.616071,1.705357,0.137029,74401600,-0.016438905,0.037337674,0,0.048266657
5/25/1989,1.6875,1.75,1.6875,1.723214,0.138464,58091600,0.043250249,0.025841315,0.043250249,0.010416679
5/26/1989,1.723214,1.75,1.714286,1.732143,0.139182,28128800,0.020943008,0,0.015748524,0.005168218
5/30/1989,1.723214,1.75,1.691964,1.696429,0.136312,27980400,0,0,-0.013106683,-0.020833917
5/31/1989,1.696429,1.71875,1.678571,1.705357,0.137029,28803600,-0.015665698,-0.018018506,-0.007947148,0.005249019
6/1/1989,1.705357,1.758929,1.696429,1.741071,0.139899,44875600,0.005249019,0.023107819,0.010582617,0.020725968
6/2/1989,1.732143,1.767857,1.732143,1.75,0.140616,31119200,0.015584897,0.005062977,0.020833917,0.005115347
6/5/1989,1.741071,1.75,1.660714,1.678571,0.134877,31029600,0.005141071,-0.010152291,-0.04211174,-0.041672952
6/6/1989,1.669643,1.678571,1.651786,1.669643,0.13416,36251600,-0.04189061,-0.041672952,-0.005390504,-0.005333005
6/7/1989,1.669643,1.732143,1.669643,1.723214,0.138464,43918000,0,0.031416534,0.010752704,0.031581321
6/8/1989,1.732143,1.75,1.6875,1.700893,0.136671,44503200,0.036749539,0.010256418,0.010638313,-0.013037745
6/9/1989,1.6875,1.705357,1.660714,1.678571,0.134877,23604000,-0.026111226,-0.025841315,-0.016000513,-0.013210571
6/12/1989,1.669643,1.705357,1.651786,1.696429,0.136312,20216000,-0.010638313,0,-0.005390504,0.010582617
6/13/1989,1.696429,1.741071,1.678571,1.732143,0.139182,57744400,0.015915622,0.020725968,0.016085709,0.020833917
6/14/1989,1.75,1.794643,1.723214,1.772321,0.14241,62826400,0.031090334,0.030305675,0.026248316,0.022930617
6/15/1989,1.767857,1.776786,1.696429,1.696429,0.136312,40350800,0.010152291,-0.010000002,-0.015665698,-0.043764534
6/16/1989,1.598214,1.625,1.553571,1.589286,0.127703,135500400,-0.100881323,-0.089298298,-0.087969301,-0.065240595
6/19/1989,1.589286,1.598214,1.553571,1.571429,0.126268,45780000,-0.005601897,-0.01662106,0,-0.011299462
6/20/1989,1.571429,1.571429,1.508929,1.535714,0.123398,33633600,-0.011299462,-0.016901359,-0.029156024,-0.022989977
6/21/1989,1.535714,1.553571,1.508929,1.517857,0.121963,32466000,-0.022989977,-0.011429244,0,-0.011695948
6/22/1989,1.517857,1.5625,1.5,1.544643,0.124116,34300000,-0.011695948,0.005730951,-0.00593502,0.017493344
6/23/1989,1.544643,1.580357,1.544643,1.566964,0.125909,30973600,0.017493344,0.011363668,0.029327708,0.014347174
6/26/1989,1.571429,1.571429,1.544643,1.553571,0.124833,45959200,0.017192581,-0.005665374,0,-0.008583837
6/27/1989,1.5625,1.580357,1.517857,1.522321,0.122322,26446000,-0.005698294,0.005665374,-0.017493344,-0.020320008
6/28/1989,1.508929,1.508929,1.464286,1.491071,0.119811,64257200,-0.034886975,-0.046250643,-0.03593172,-0.02074149
6/29/1989,1.464286,1.473214,1.428571,1.450893,0.116582,58380000,-0.030032376,-0.023953719,-0.024693108,-0.027315425
6/30/1989,1.446429,1.491071,1.410714,1.473214,0.118376,41185200,-0.012269991,0.012048245,-0.012578685,0.01526718
7/3/1989,1.491071,1.491071,1.455357,1.455357,0.116941,12087600,0.030396893,0,0.031155272,-0.012195177
7/5/1989,1.446429,1.455357,1.428571,1.446429,0.116224,29789200,-0.030396893,-0.024243422,-0.018576587,-0.006153471
7/6/1989,1.455357,1.491071,1.4375,1.473214,0.118376,43481200,0.006153471,0.024243422,0.00623085,0.018348648
7/7/1989,1.473214,1.5,1.446429,1.473214,0.118376,26527200,0.012195177,0.005970454,0.006192267,0
7/10/1989,1.464286,1.473214,1.428571,1.446429,0.116224,50923600,-0.006078657,-0.018018699,-0.012423116,-0.018348648
7/11/1989,1.455357,1.464286,1.419643,1.419643,0.114071,60981200,-0.00611652,-0.006078657,-0.006269212,-0.018692329
7/12/1989,1.419643,1.4375,1.410714,1.428571,0.114789,31032400,-0.0248458,-0.018462258,-0.006309472,0.006269212
7/13/1989,1.428571,1.464286,1.410714,1.450893,0.116582,56358400,0.006269212,0.018462258,0,0.015504585
7/14/1989,1.455357,1.464286,1.419643,1.455357,0.116941,64330000,0.018576587,0,0.006309472,0.003072002
7/17/1989,1.455357,1.473214,1.419643,1.455357,0.116941,32723600,0,0.006078657,0,0
7/18/1989,1.455357,1.455357,1.383929,1.401786,0.112637,119327600,0,-0.012195177,-0.025478876,-0.037504093
7/19/1989,1.410714,1.455357,1.392857,1.446429,0.116224,59743600,-0.031155272,0,0.006430478,0.031350622
7/20/1989,1.455357,1.473214,1.419643,1.428571,0.114789,59018400,0.031155272,0.012195177,0.019048398,-0.012423116
7/21/1989,1.419643,1.428571,1.392857,1.428571,0.114789,34871200,-0.0248458,-0.030771765,-0.019048398,0
7/24/1989,1.419643,1.419643,1.401786,1.401786,0.112637,28996800,0,-0.006269212,0.006390104,-0.018927506
7/25/1989,1.401786,1.419643,1.357143,1.383929,0.111202,52460800,-0.012658294,0,-0.032365383,-0.012820583
7/26/1989,1.366071,1.375,1.348214,1.366071,0.109767,58436000,-0.025808402,-0.0319517,-0.006601001,-0.012987819
7/27/1989,1.366071,1.410714,1.357143,1.401786,0.112637,43268400,0,0.025642228,0.006601001,0.025808402
7/28/1989,1.401786,1.419643,1.392857,1.40625,0.112995,29834000,0.025808402,0.006309472,0.025975279,0.003179449
7/31/1989,1.401786,1.428571,1.392857,1.419643,0.114071,27966400,0,0.006269212,0,0.009478845
8/1/1989,1.419643,1.4375,1.401786,1.424107,0.11443,34885200,0.012658294,0.00623085,0.006390104,0.003139519
8/2/1989,1.419643,1.446429,1.410714,1.446429,0.116224,25351200,0,0.006192267,0.006348821,0.01555281
8/3/1989,1.446429,1.482143,1.446429,1.473214,0.118376,43234800,0.018692329,0.024391253,0.025001801,0.018348648
8/4/1989,1.473214,1.526786,1.46875,1.526786,0.122681,45838800,0.018348648,0.029675859,0.015313939,0.035718464
8/7/1989,1.535714,1.571429,1.522321,1.5625,0.12555,42053200,0.041549011,0.028820524,0.035824445,0.02312223
8/8/1989,1.553571,1.598214,1.553571,1.575893,0.126626,51548000,0.011560733,0.016901359,0.020320008,0.008534993
8/9/1989,1.571429,1.633929,1.566964,1.571429,0.126268,48790000,0.011429244,0.022100788,0.008583837,-0.002836699
8/10/1989,1.571429,1.571429,1.526786,1.544643,0.124116,38091200,0,-0.039002147,-0.025975117,-0.017192581
8/11/1989,1.571429,1.571429,1.473214,1.495536,0.12017,57520400,0,0,-0.035718464,-0.032308145
8/14/1989,1.482143,1.5,1.446429,1.455357,0.116941,25706800,-0.058496383,-0.046520288,-0.018348648,-0.02723344
8/15/1989,1.455357,1.482143,1.455357,1.477679,0.118735,40933200,-0.018237782,-0.011976095,0.006153471,0.015221382
8/16/1989,1.482143,1.491071,1.428571,1.441964,0.115865,30133600,0.018237782,0.00600564,-0.018576587,-0.02446654
8/17/1989,1.4375,1.473214,1.428571,1.464286,0.117659,38329200,-0.03058352,-0.012048245,0,0.015361678
8/18/1989,1.491071,1.517857,1.482143,1.508929,0.121246,21016800,0.03658916,0.029853063,0.03681437,0.030032376
8/21/1989,1.508929,1.544643,1.5,1.508929,0.129851,34456800,0.011905474,0.017493344,0.011976095,0
8/22/1989,1.5,1.535714,1.5,1.53125,0.131772,27958000,-0.00593502,-0.005797396,0,0.014684268
8/23/1989,1.535714,1.580357,1.517857,1.5625,0.134461,43411200,0.023530311,0.028655351,0.011834364,0.020202707
8/24/1989,1.5625,1.589286,1.553571,1.575893,0.135614,40731600,0.017291683,0.005634088,0.02325668,0.008534993
8/25/1989,1.571429,1.607143,1.571429,1.598214,0.137535,40348000,0.005698294,0.01117321,0.011429244,0.01406466
8/28/1989,1.589286,1.607143,1.571429,1.598214,0.137535,20414800,0.011299462,0,0,0
8/29/1989,1.598214,1.607143,1.5625,1.575893,0.135614,44226000,0.005601897,0,-0.005698294,-0.01406466
8/30/1989,1.571429,1.598214,1.571429,1.589286,0.136766,29024800,-0.016901359,-0.005571313,0.005698294,0.008462763
8/31/1989,1.589286,1.607143,1.580357,1.589286,0.136766,14072800,0.011299462,0.005571313,0.005665374,0
9/1/1989,1.589286,1.598214,1.580357,1.59375,0.137151,18530400,0,-0.005571313,0,0.002804871
9/5/1989,1.589286,1.620536,1.589286,1.598214,0.137535,28705600,0,0.013870203,0.005634088,0.002797026
9/6/1989,1.598214,1.602679,1.571429,1.598214,0.137535,21688800,0.005601897,-0.011080355,-0.011299462,0
9/7/1989,1.598214,1.625,1.598214,1.598214,0.137535,28473200,0,0.013831212,0.016901359,0
9/8/1989,1.598214,1.616071,1.589286,1.607143,0.138303,13958000,0,-0.005509921,-0.005601897,0.005571313
9/11/1989,1.598214,1.642857,1.589286,1.633929,0.140608,24648400,0,0.016438905,0,0.016529475
9/12/1989,1.625,1.669643,1.607143,1.642857,0.141377,25897200,0.01662106,0.016173032,0.01117321,0.005449256
9/13/1989,1.651786,1.665179,1.607143,1.607143,0.138303,32172000,0.016349311,-0.002677206,0,-0.021978731
9/14/1989,1.607143,1.616071,1.589286,1.598214,0.137535,32821600,-0.027399058,-0.02993473,-0.01117321,-0.005571313
9/15/1989,1.607143,1.616071,1.580357,1.607143,0.138303,31217200,0,0,-0.005634088,0.005571313
9/18/1989,1.589286,1.607143,1.571429,1.571429,0.13523,15789200,-0.01117321,-0.005539826,-0.005665374,-0.022472672
9/19/1989,1.580357,1.589286,1.535714,1.544643,0.132925,20199200,-0.005634088,-0.01117321,-0.022989977,-0.017192581
9/20/1989,1.571429,1.607143,1.5625,1.59375,0.137151,29537200,-0.005665374,0.01117321,0.017291683,0.031296914
9/21/1989,1.607143,1.642857,1.580357,1.598214,0.137535,50240400,0.022472672,0.021978731,0.011363668,0.002797026
9/22/1989,1.598214,1.616071,1.580357,1.602679,0.137919,18124400,-0.005571313,-0.016438905,0,0.002789848
9/25/1989,1.598214,1.633929,1.598214,1.616071,0.139072,34039600,0,0.010989649,0.011235985,0.008321291
9/26/1989,1.607143,1.625,1.598214,1.616071,0.139072,19331200,0.005571313,-0.005479728,0,0
9/27/1989,1.580357,1.611607,1.571429,1.598214,0.137535,22531600,-0.016807298,-0.008275998,-0.016901359,-0.011111139
